zinc_id,pid,Kd,DeepPurpose_score
ZINC000004097426,O15826,3.762789487838745,12523.49
ZINC000000001681,O97193,3.763273477554321,221.64
ZINC000002635368,O15826,3.763280153274536,5101.45
ZINC000040952813,Q6TUJ5,3.7633538246154794,147642.74
ZINC000002586020,Q6TUJ5,3.7633538246154794,147642.74
ZINC000000057058,O97193,3.7634983062744136,273.07
ZINC000006845654,P48499,3.7635018825531006,108159.05
ZINC000001648272,Q4QBL1,3.7635128498077393,11051.74
ZINC000003782550,O15826,3.763573169708252,1074.5
ZINC000001532735,P48499,3.7636075019836426,41684.23
ZINC000003786156,Q27686,3.763824462890625,88518.56
ZINC000006827695,Q6TUJ5,3.764106035232544,259052.49
ZINC000095618622,O97193,3.764450311660767,2835.64
ZINC000095618621,O97193,3.764450311660767,2835.64
ZINC000003812960,Q4QHJ8,3.765095233917236,3223.2
ZINC000003872952,Q4QHJ8,3.765095233917236,3223.2
ZINC000000004037,Q6TUJ5,3.765515327453613,10724.78
ZINC000005861416,Q6TUJ5,3.765653133392334,1317399.81
ZINC000001534963,O97193,3.765949487686157,1095.1
ZINC000002022217,O97193,3.765949487686157,1095.1
ZINC000043226442,Q27686,3.7665882110595694,9499.91
ZINC000053041013,O15826,3.7666618824005127,245.1
ZINC000053041008,O15826,3.7666618824005127,245.1
ZINC000000901039,O97193,3.7667570114135738,1969332.97
ZINC000000006860,O15826,3.767101764678955,321.07
ZINC000003822129,O15826,3.767101764678955,321.07
ZINC000001639567,P48499,3.76711368560791,180809.99
ZINC000001482197,P48499,3.76711368560791,180809.99
ZINC000000896666,P48499,3.76711368560791,180809.99
ZINC000000896663,P48499,3.76711368560791,180809.99
ZINC000000155006,Q27686,3.7673952579498287,11828.04
ZINC000003860621,P48499,3.7675359249114986,82745.55
ZINC000013514753,Q6TUJ5,3.767817497253418,173252.27
ZINC000002586020,O15826,3.768112421035767,24913.12
ZINC000040952813,O15826,3.768112421035767,24913.12
ZINC000034781704,P48499,3.768274307250977,62989.24
ZINC000002040459,O15826,3.7684850692749023,15591.34
ZINC000001608910,Q4QHJ8,3.768574714660645,21329.02
ZINC000003860153,Q27686,3.7688069343566895,49589.67
ZINC000003860152,Q27686,3.7688069343566895,49589.67
ZINC000002006286,Q27686,3.768937587738037,9917.31
ZINC000000507462,Q6TUJ5,3.769719839096069,32794.39
ZINC000000507461,Q6TUJ5,3.769719839096069,32794.39
ZINC000056898743,Q6TUJ5,3.770004749298096,7276.62
ZINC000004658290,Q6TUJ5,3.7700161933898926,252209.0
ZINC000000058121,Q6TUJ5,3.7702949047088623,405050.02
ZINC000000001872,O97193,3.7703673839569087,7709.1
ZINC000002039311,O15826,3.7710697650909424,1539.62
ZINC000002039313,O15826,3.7710697650909424,1539.62
ZINC000018284778,O97193,3.771387815475464,29330.6
ZINC000070225492,Q6TUJ5,3.772294759750366,46515.15
ZINC000002244322,P48499,3.772411823272705,30596.11
ZINC000000901159,Q6TUJ5,3.7724802494049072,127744.6
ZINC000000020241,P48499,3.772560596466065,3823.82
ZINC000000083315,Q6TUJ5,3.773558378219605,28898.93
ZINC000000061044,Q4QHJ8,3.774102687835693,92165.85
ZINC000013514753,O97193,3.7742404937744136,7790.97
ZINC000053022902,P48499,3.7746288776397705,4696.08
ZINC000052971887,P48499,3.7746288776397705,4696.08
ZINC000095618924,Q6TUJ5,3.77466082572937,72105.65
ZINC000095618923,Q6TUJ5,3.77466082572937,72105.65
ZINC000018055768,Q6TUJ5,3.7748219966888423,497020.9
ZINC000001853454,O15826,3.774864673614502,2239.18
ZINC000003872952,Q6TUJ5,3.774903059005737,20383.96
ZINC000003812960,Q6TUJ5,3.774903059005737,20383.96
ZINC000004685859,Q6TUJ5,3.775199890136719,15965.07
ZINC000003830895,Q27686,3.775223016738892,1421.36
ZINC000003830896,Q27686,3.775223016738892,1421.36
ZINC000100053855,Q27686,3.775274991989136,2504.62
ZINC000100053860,Q27686,3.775274991989136,2504.62
ZINC000100053845,Q27686,3.775274991989136,2504.62
ZINC000100053849,Q27686,3.775274991989136,2504.62
ZINC000100353889,O97193,3.775569200515747,33996.49
ZINC000006411960,P48499,3.776172161102295,51998.92
ZINC000019364219,P48499,3.776172161102295,51998.92
ZINC000019364221,P48499,3.776172161102295,51998.92
ZINC000000002151,Q27686,3.776670932769776,67145.49
ZINC000006473422,O97193,3.776839017868042,205.67
ZINC000000895099,Q6TUJ5,3.7768850326538086,99079.34
ZINC000001591814,Q6TUJ5,3.7771925926208496,30689.61
ZINC000002016627,Q27686,3.778311491012573,16783.47
ZINC000006072259,P48499,3.778315782546997,6825.97
ZINC000118893170,O97193,3.7783474922180176,15550.28
ZINC000000001587,P48499,3.7792236804962163,78844.07
ZINC000100016113,Q6TUJ5,3.779303550720215,112329.6
ZINC000001081286,Q27686,3.77949857711792,142071.3
ZINC000000164000,O15826,3.7796146869659424,216463.35
ZINC000000006163,P48499,3.7805669307708736,113801.27
ZINC000003872449,Q4QHJ8,3.780805110931397,74393.88
ZINC000003812964,Q4QHJ8,3.780805110931397,74393.88
ZINC000001557006,Q6TUJ5,3.780818223953247,173480.88
ZINC000005845717,O97193,3.7808315753936768,5625.0
ZINC000008681666,O97193,3.7809550762176514,17131.15
ZINC000019168887,P48499,3.781966209411621,9480.09
ZINC000019168901,P48499,3.781966209411621,9480.09
ZINC000003875336,P48499,3.7819914817810063,1921.44
ZINC000000158593,O15826,3.7821929454803462,29362.79
ZINC000001482128,O15826,3.782326698303223,9904.29
ZINC000006019312,Q6TUJ5,3.783083200454712,44428.26
ZINC000006019314,Q6TUJ5,3.783083200454712,44428.26
ZINC000001530753,Q6TUJ5,3.783247709274292,34911.9
ZINC000004097426,Q27686,3.784196376800537,73412.07
ZINC000001676954,Q6TUJ5,3.784578800201416,123798.26
ZINC000001530244,Q6TUJ5,3.78495979309082,308637.06
ZINC000000001655,P48499,3.785098791122437,12191.8
ZINC000000135391,O97193,3.785231590270996,612218.88
ZINC000000000226,O15826,3.785387754440308,6138.63
ZINC000002504612,Q27686,3.785755157470703,67289.4
ZINC000002539702,O97193,3.786478996276856,103391.97
ZINC000018117797,O97193,3.7865080833435063,959.27
ZINC000000039112,P48499,3.786630868911743,139644.57
ZINC000082872187,Q6TUJ5,3.78683876991272,7473.49
ZINC000082872188,Q6TUJ5,3.78683876991272,7473.49
ZINC000004577910,O15826,3.787094593048096,4928.0
ZINC000008214573,O97193,3.7874715328216553,229675.41
ZINC000003137600,O15826,3.78826642036438,448.35
ZINC000001530416,P48499,3.788326978683472,27171.7
ZINC000001549362,P48499,3.78838324546814,33607.73
ZINC000004544883,P48499,3.78838324546814,33607.73
ZINC000000001187,Q6TUJ5,3.7884430885314937,16416.79
ZINC000001846431,O15826,3.788557291030884,2022.66
ZINC000006071738,O15826,3.788681507110596,228.55
ZINC000006071742,O15826,3.788681507110596,228.55
ZINC000006021033,Q4QHJ8,3.788764238357544,58655.23
ZINC000006036847,Q4QHJ8,3.788764238357544,58655.23
ZINC000095618650,O15826,3.7892267704010014,284.19
ZINC000095618649,O15826,3.7892267704010014,284.19
ZINC000000895103,O97193,3.7903995513916016,3774.91
ZINC000001909090,O15826,3.790706634521485,1247.5
ZINC000000000242,Q6TUJ5,3.791167497634888,86813.29
ZINC000007997952,Q6TUJ5,3.791167497634888,86813.29
ZINC000000001795,O15826,3.791316032409668,4490.68
ZINC000003644165,Q27686,3.791319131851196,124721.84
ZINC000000125006,Q4QHJ8,3.7914280891418457,23572.65
ZINC000000001270,Q6TUJ5,3.791850090026856,181833.57
ZINC000001554392,O97193,3.7919826507568364,335.31
ZINC000002570839,Q6TUJ5,3.7923388481140137,14919.6
ZINC000005841914,Q6TUJ5,3.7923388481140137,14919.6
ZINC000095483532,O97193,3.792405843734741,54937.29
ZINC000016382868,O15826,3.7925827503204346,9520.96
ZINC000033650255,Q27686,3.792896509170532,14095.54
ZINC000033650254,Q27686,3.792896509170532,14095.54
ZINC000000001316,O97193,3.793145895004273,75.03
ZINC000002018620,O97193,3.7933053970336914,2235.17
ZINC000002018621,O97193,3.7933053970336914,2235.17
ZINC000002539702,O15826,3.79360294342041,44810.53
ZINC000000139370,Q6TUJ5,3.794326066970825,23272.25
ZINC000000139367,Q6TUJ5,3.794326066970825,23272.25
ZINC000000388081,O97193,3.795055866241455,57.22
ZINC000001576892,O15826,3.7953510284423833,14545.79
ZINC000003872520,O15826,3.795769929885864,7412.96
ZINC000001532172,Q6TUJ5,3.796459674835205,90099.01
ZINC000001536588,Q6TUJ5,3.796622037887573,2335.52
ZINC000000000654,P48499,3.7968447208404537,24548.13
ZINC000003831354,P48499,3.7968447208404537,24548.13
ZINC000001408068,Q6TUJ5,3.7968997955322266,213169.52
ZINC000031259460,P48499,3.797078847885132,12980.48
ZINC000022063424,P48499,3.797078847885132,12980.48
ZINC000085537078,P48499,3.797360897064209,1904.83
ZINC000001845780,Q6TUJ5,3.7973692417144775,33969.96
ZINC000001593302,P48499,3.797371625900269,4902.91
ZINC000000000268,P48499,3.797371625900269,4902.91
ZINC000100299039,Q6TUJ5,3.797557592391968,426.89
ZINC000000097996,Q6TUJ5,3.797557592391968,426.89
ZINC000016052862,Q27686,3.7979304790496826,5736190.95
ZINC000006534965,O97193,3.798548221588135,13021.22
ZINC000022441024,Q6TUJ5,3.7987523078918457,48161.73
ZINC000000901552,O97193,3.798916339874268,24672.48
ZINC000000901555,O97193,3.798916339874268,24672.48
ZINC000004097338,O15826,3.799058675765991,174.67
ZINC000001530647,O15826,3.799058675765991,174.67
ZINC000000074709,Q6TUJ5,3.799838781356812,210719.96
ZINC000003471216,O15826,3.800053834915161,235.07
ZINC000002583798,O15826,3.800053834915161,235.07
ZINC000031623149,Q6TUJ5,3.800187587738037,8692.44
ZINC000008214699,Q4QBL1,3.800498962402344,218720.04
ZINC000000002181,Q27686,3.800586223602295,52667.4
ZINC000005934232,P48499,3.8007183074951167,286.58
ZINC000005934432,P48499,3.8007183074951167,286.58
ZINC000002572599,P48499,3.8007183074951167,286.58
ZINC000005934430,P48499,3.8007183074951167,286.58
ZINC000001482154,Q4QBL1,3.800734519958496,7785.48
ZINC000001622055,Q4QHJ8,3.8008782863616943,37403.74
ZINC000000083860,O15826,3.801278114318848,707.19
ZINC000001530771,O97193,3.801514148712158,41816.61
ZINC000001530772,O97193,3.801514148712158,41816.61
ZINC000252516369,Q6TUJ5,3.8015637397766113,68546.94
ZINC000031561767,Q6TUJ5,3.8015637397766113,68546.94
ZINC000000008826,Q6TUJ5,3.8015637397766113,68546.94
ZINC000000039102,O97193,3.8019449710845943,314.72
ZINC000000895212,O15826,3.8021023273468018,2435.11
ZINC000001577272,Q4QHJ8,3.8021669387817374,9237.96
ZINC000002036824,Q6TUJ5,3.802178382873535,716941.98
ZINC000005957009,P48499,3.802220106124878,21301.29
ZINC000003830569,Q27686,3.8027722835540767,26691.82
ZINC000000404287,Q6TUJ5,3.8028440475463863,443947.11
ZINC000000896981,Q27686,3.8035531044006343,76657.45
ZINC000002570839,Q27686,3.8036479949951167,4380.5
ZINC000005841914,Q27686,3.8036479949951167,4380.5
ZINC000000388081,Q27686,3.803938150405884,5937.18
ZINC000000105246,O15826,3.804720640182495,4537.08
ZINC000001545115,O97193,3.8047592639923096,6682.28
ZINC000003872449,Q4QBL1,3.8049745559692383,70363.24
ZINC000003812964,Q4QBL1,3.8049745559692383,70363.24
ZINC000100034396,Q27686,3.805039167404175,52819.59
ZINC000001545856,O97193,3.8050556182861333,600.03
ZINC000000125006,O15826,3.8051586151123047,4069.06
ZINC000000000353,Q6TUJ5,3.805763244628906,60501.74
ZINC000000394284,Q6TUJ5,3.805763244628906,60501.74
ZINC000003794711,O15826,3.8060145378112793,12416.78
ZINC000000001288,O15826,3.8060178756713863,5434.78
ZINC000005133329,O97193,3.806058406829834,91029.82
ZINC000000007461,Q6TUJ5,3.8066027164459233,243056.58
ZINC000006096244,Q4QBL1,3.806659698486328,38969.6
ZINC000000000693,P48499,3.806660652160645,179062.66
ZINC000000154729,O97193,3.8067350387573238,1083.44
ZINC000003079340,O97193,3.8067350387573238,1083.44
ZINC000001542907,Q27686,3.806962490081787,12604.11
ZINC000006072259,Q6TUJ5,3.807044267654419,15387.7
ZINC000002029729,Q6TUJ5,3.807884693145752,57400.15
ZINC000002040034,P48499,3.8079833984375,363385.09
ZINC000003872449,Q6TUJ5,3.8085095882415767,227131.55
ZINC000003812964,Q6TUJ5,3.8085095882415767,227131.55
ZINC000002040459,Q6TUJ5,3.808824300765991,408617.46
ZINC000019227923,P48499,3.808873414993286,1701.87
ZINC000019227925,P48499,3.808873414993286,1701.87
ZINC000000001098,Q4QHJ8,3.810002565383911,5144.13
ZINC000003812865,P48499,3.810101985931397,13798.55
ZINC000003872952,Q4QBL1,3.810271739959717,3209.29
ZINC000003812960,Q4QBL1,3.810271739959717,3209.29
ZINC000019156872,O97193,3.810441017150879,588462.3
ZINC000019230196,O15826,3.810447216033936,4236.06
ZINC000019230197,O15826,3.810447216033936,4236.06
ZINC000100051350,Q4QBL1,3.8104653358459473,74792.57
ZINC000005134248,Q4QBL1,3.8104653358459473,74792.57
ZINC000001608917,Q27686,3.8104767799377437,29716.89
ZINC000016382868,O97193,3.810491561889648,17446.59
ZINC000012502867,O97193,3.81108832359314,111.34
ZINC000006072259,O97193,3.8111939430236816,174.88
ZINC000003134173,Q6TUJ5,3.811498880386353,50949.5
ZINC000072190112,Q27686,3.811741352081299,528.8
ZINC000001482137,Q27686,3.812372922897339,66973.34
ZINC000000154957,O15826,3.812911510467529,38.55
ZINC000000000450,O15826,3.812911510467529,38.55
ZINC000000043475,O15826,3.812934160232544,3244.94
ZINC000001530771,Q6TUJ5,3.812995195388794,226983.72
ZINC000001530772,Q6TUJ5,3.812995195388794,226983.72
ZINC000000154564,P48499,3.8130950927734375,155595.17
ZINC000001693280,O97193,3.8137247562408447,6513.75
ZINC000004217734,Q27686,3.813773393630981,56831.31
ZINC000000000353,O15826,3.8141145706176762,2397.79
ZINC000000394284,O15826,3.8141145706176762,2397.79
ZINC000001678159,O15826,3.814454078674317,3141.16
ZINC000001483569,Q27686,3.814485788345337,161676.81
ZINC000005934430,O97193,3.8145329952239986,8.46
ZINC000002572599,O97193,3.8145329952239986,8.46
ZINC000005934232,O97193,3.8145329952239986,8.46
ZINC000005934432,O97193,3.8145329952239986,8.46
ZINC000003875041,P48499,3.814583539962769,103919.7
ZINC000001531029,Q6TUJ5,3.815073251724243,55289.35
ZINC000000001965,O15826,3.815703630447388,300.7
ZINC000000001187,O97193,3.8159241676330566,358.23
ZINC000000006163,O97193,3.815962076187134,12892.52
ZINC000004097392,O97193,3.8173534870147705,35246.52
ZINC000003776875,O97193,3.8173534870147705,35246.52
ZINC000000057058,Q27686,3.817682027816773,10916.62
ZINC000001081286,Q6TUJ5,3.81846022605896,393557.23
ZINC000000599985,Q4QHJ8,3.818517684936523,96481.73
ZINC000005837443,Q6TUJ5,3.818553924560547,28050.91
ZINC000002570844,Q6TUJ5,3.818553924560547,28050.91
ZINC000000056568,O97193,3.819790124893189,2600.84
ZINC000001572556,O15826,3.8199400901794434,12.78
ZINC000001996374,O15826,3.8199400901794434,12.78
ZINC000000120249,Q27686,3.820096492767334,649.72
ZINC000028644947,Q6TUJ5,3.820390939712525,66019.55
ZINC000001238584,O97193,3.820704936981201,5949.85
ZINC000001238583,O97193,3.820704936981201,5949.85
ZINC000003860621,Q4QBL1,3.820720195770264,47497.43
ZINC000020148995,P48499,3.8210389614105225,2364.19
ZINC000013650965,Q6TUJ5,3.8213472366333012,37021.68
ZINC000013650964,Q6TUJ5,3.8213472366333012,37021.68
ZINC000006507052,Q6TUJ5,3.8217639923095694,112775.96
ZINC000000000843,Q6TUJ5,3.8217639923095694,112775.96
ZINC000035923551,Q27686,3.8226587772369385,944.66
ZINC000000051581,O15826,3.8227155208587646,7699.49
ZINC000008403947,Q4QHJ8,3.822823286056519,50343.66
ZINC000000402956,Q27686,3.82331109046936,47785.22
ZINC000003079364,Q27686,3.82331109046936,47785.22
ZINC000005841914,O97193,3.8235836029052734,2049.77
ZINC000002570839,O97193,3.8235836029052734,2049.77
ZINC000017611186,Q27686,3.8237247467041016,831.93
ZINC000068199892,Q6TUJ5,3.824162721633911,20091.5
ZINC000012370891,O15826,3.824326753616333,5391.21
ZINC000006534965,Q6TUJ5,3.824620246887207,245032.17
ZINC000003830387,O15826,3.8257236480712886,22548.07
ZINC000095618647,P48499,3.8258516788482666,7694.23
ZINC000002033854,O15826,3.8261332511901855,2060.7
ZINC000000001677,Q6TUJ5,3.8267455101013184,57073.99
ZINC000247651495,Q6TUJ5,3.827577829360962,77248.04
ZINC000001608910,O15826,3.8283994197845463,1391.67
ZINC000001530872,Q6TUJ5,3.8284080028533936,61178.35
ZINC000001530871,Q6TUJ5,3.8284080028533936,61178.35
ZINC000001530701,O15826,3.8285431861877437,2919.62
ZINC000005113686,O15826,3.828723430633545,25366.03
ZINC000000000491,Q6TUJ5,3.8287627696990967,128891.21
ZINC000003643826,Q6TUJ5,3.8287627696990967,128891.21
ZINC000003874419,Q6TUJ5,3.8287627696990967,128891.21
ZINC000000155911,Q6TUJ5,3.8287627696990967,128891.21
ZINC000001690603,P48499,3.8290309906005864,29543.49
ZINC000005762010,Q27686,3.8291437625885014,117637.99
ZINC000247316127,Q27686,3.82928466796875,86417.87
ZINC000000001548,Q6TUJ5,3.829387187957764,65580.95
ZINC000019156872,P48499,3.8295178413391113,1080677.66
ZINC000000001454,Q27686,3.829533338546753,88447.84
ZINC000012358719,P48499,3.82965874671936,575130.42
ZINC000000896628,Q4QHJ8,3.8308925628662114,55150.26
ZINC000003831551,O97193,3.8311803340911865,537.18
ZINC000000155905,O97193,3.8311803340911865,537.18
ZINC000000000563,Q6TUJ5,3.831200838088989,219920.93
ZINC000000057438,Q6TUJ5,3.831200838088989,219920.93
ZINC000001737878,Q27686,3.83127236366272,44423.97
ZINC000100051356,O15826,3.8319013118743896,113.99
ZINC000001743726,O15826,3.8319013118743896,113.99
ZINC000005181061,O15826,3.8319013118743896,113.99
ZINC000005181060,O15826,3.8319013118743896,113.99
ZINC000001531036,O15826,3.8320517539978023,852.48
ZINC000000388462,Q27686,3.832371950149536,158834.52
ZINC000001088216,Q27686,3.832376956939697,55312.18
ZINC000001615894,Q6TUJ5,3.8327503204345694,54781.16
ZINC000140734644,Q6TUJ5,3.832793712615967,75484.15
ZINC000003589203,O97193,3.8328256607055664,2860.22
ZINC000087515509,Q6TUJ5,3.833104133605957,680849.63
ZINC000000002318,O97193,3.8331236839294434,29118.02
ZINC000001532556,O97193,3.8331513404846187,1628.12
ZINC000001482137,P48499,3.8334581851959233,75977.47
ZINC000013512224,O97193,3.833493947982788,414.88
ZINC000019156872,Q6TUJ5,3.8336122035980233,1294491.4
ZINC000000900692,Q4QHJ8,3.8338623046875,81556.13
ZINC000000000135,Q6TUJ5,3.8343720436096187,57803.02
ZINC000000129343,Q6TUJ5,3.8343720436096187,57803.02
ZINC000019363537,Q4QHJ8,3.8345623016357417,199467.07
ZINC000003778881,P48499,3.8348894119262695,9342.18
ZINC000003644165,P48499,3.835066795349121,229909.17
ZINC000000155905,Q6TUJ5,3.835667133331299,32787.87
ZINC000003831551,Q6TUJ5,3.835667133331299,32787.87
ZINC000000119895,Q6TUJ5,3.835794687271118,70438.06
ZINC000000016956,Q6TUJ5,3.835794687271118,70438.06
ZINC000000164000,P48499,3.8364679813385014,785813.46
ZINC000242463989,O97193,3.836489200592041,2106.96
ZINC000001679741,Q4QBL1,3.83658766746521,21851.27
ZINC000000896409,O97193,3.8366422653198238,60808.48
ZINC000038276539,O15826,3.8367788791656494,924.54
ZINC000006344064,O97193,3.836936235427856,23457.11
ZINC000003869280,Q27686,3.837270975112915,9030.21
ZINC000000001385,O97193,3.837432384490967,9584.29
ZINC000005133120,O15826,3.8378498554229736,357.93
ZINC000000000609,Q6TUJ5,3.8379240036010738,44914.21
ZINC000000896868,Q6TUJ5,3.8379240036010738,44914.21
ZINC000000896870,Q6TUJ5,3.8379240036010738,44914.21
ZINC000000896873,Q6TUJ5,3.8379240036010738,44914.21
ZINC000000896098,P48499,3.8396012783050537,163475.28
ZINC000013915654,Q6TUJ5,3.839686870574951,18998.73
ZINC000000895074,O15826,3.8398163318634033,44.23
ZINC000000895264,O15826,3.8398163318634033,44.23
ZINC000100036938,P48499,3.8399991989135738,1306.17
ZINC000015449189,P48499,3.8399991989135738,1306.17
ZINC000015449187,P48499,3.8399991989135738,1306.17
ZINC000064637995,P48499,3.8399991989135738,1306.17
ZINC000100054871,P48499,3.8399991989135738,1306.17
ZINC000064637997,P48499,3.8399991989135738,1306.17
ZINC000100068871,P48499,3.8399991989135738,1306.17
ZINC000100054873,P48499,3.8399991989135738,1306.17
ZINC000000085742,Q6TUJ5,3.840126037597656,57716.39
ZINC000004578995,Q4QBL1,3.840175628662109,59298.16
ZINC000000156395,O15826,3.840256929397583,1699.31
ZINC000005837443,P48499,3.8405611515045166,19172.98
ZINC000002570844,P48499,3.8405611515045166,19172.98
ZINC000000057347,Q27686,3.840808391571045,66709.36
ZINC000000057348,Q27686,3.840808391571045,66709.36
ZINC000008214573,Q27686,3.840878963470459,549718.0
ZINC000003782807,P48499,3.8409066200256343,344.45
ZINC000003831006,O97193,3.840994119644165,11057.07
ZINC000030731152,O15826,3.8413057327270512,13550.49
ZINC000034279410,P48499,3.8415813446044917,733.71
ZINC000004095934,Q6TUJ5,3.841606616973877,3754.38
ZINC000000000017,Q6TUJ5,3.841606616973877,3754.38
ZINC000018284778,Q27686,3.841973543167114,139136.69
