drug,prot,score
id-3723,O15826,187.63
id-2727,O15826,187.65
id-4993,P48499,187.67
id-2697,O97193,187.93
id-2511,Q4QHJ8,18702.17
id-3830,P48499,1871.16
id-511,O97193,1871.75
id-4330,Q4QBL1,1871.75
id-1954,Q4QBL1,1871.87
id-832,Q4QHJ8,187123.92
id-1150,Q4QHJ8,187123.92
id-905,O15826,18714.72
id-929,Q27686,1872.99
id-2149,O97193,18724.01
id-3389,O97193,18724.01
id-5330,Q6TUJ5,18724.63
id-3108,Q27686,187266.66
id-1883,Q4QBL1,1873.37
id-3269,O15826,1873.71
id-2975,Q4QBL1,1874.25
id-1814,P48499,187423.61
id-3307,Q6TUJ5,187467.24
id-4052,Q6TUJ5,18748.33
id-1673,Q6TUJ5,187486.69
id-3791,P48499,187488.85
id-2268,O97193,1875.55
id-3976,Q4QHJ8,187538.78
id-3168,P48499,1877.26
id-1181,O97193,1877.81
id-2582,P48499,187705.74
id-693,Q4QBL1,18776.28
id-163,P48499,18780.94
id-2414,Q27686,18789.87
id-3448,O15826,18797.76
id-3458,Q6TUJ5,18798.17
id-684,P48499,187985.2
id-2775,O15826,188.16
id-2838,P48499,188.31
id-374,Q4QHJ8,188.86
id-1102,Q6TUJ5,188.87
id-2264,Q4QBL1,188.93
id-2386,Q27686,188.93
id-4063,Q6TUJ5,1880.53
id-540,Q27686,1880.99
id-171,Q6TUJ5,188032.99
id-2311,Q4QHJ8,1881.24
id-1914,Q6TUJ5,1881.35
id-1956,Q4QHJ8,18812.0
id-5377,Q4QBL1,18813.57
id-3096,Q4QHJ8,18814.05
id-2832,O97193,188163.31
id-1735,O15826,1882.07
id-1386,Q6TUJ5,1882.25
id-218,Q4QHJ8,1882.28
id-1026,P48499,18822.5
id-922,Q27686,18824.83
id-630,Q4QHJ8,18827.62
id-3979,Q6TUJ5,188275.63
id-3680,O15826,1883.68
id-1774,Q4QHJ8,18831.8
id-2598,Q6TUJ5,188341.79
id-1533,O15826,1884.3
id-1772,Q4QHJ8,1884.89
id-2125,Q4QHJ8,18843.45
id-4786,O97193,18846.34
id-572,P48499,18848.06
id-3715,O97193,1885.14
id-2778,Q6TUJ5,1885.36
id-2144,Q6TUJ5,1885234.39
id-448,Q6TUJ5,188524.27
id-196,P48499,188561.43
id-2251,P48499,18857.04
id-4280,Q4QBL1,1886.5
id-1634,Q27686,18862.1
id-2134,Q4QHJ8,18864.58
id-2510,Q6TUJ5,188659.07
id-3082,Q6TUJ5,18866.94
id-789,Q6TUJ5,18866.94
id-1912,Q6TUJ5,18871.56
id-363,P48499,18876.14
id-1996,P48499,1888.62
id-278,Q4QHJ8,1888.94
id-626,Q4QHJ8,188841.96
id-705,O97193,1889.4
id-1145,Q6TUJ5,188925.84
id-4581,Q4QHJ8,188935.39
id-1115,Q4QBL1,189.2
id-1977,O15826,189.21
id-4137,Q4QHJ8,189.3
id-2668,Q4QHJ8,189.31
id-4192,O15826,189.33
id-3048,Q27686,189.76
id-1098,O15826,189.8
id-5022,O97193,189.86
id-3136,P48499,18904.02
id-2328,Q4QBL1,189093.94
id-747,P48499,189139.41
id-1111,P48499,18916.89
id-1708,P48499,189193.83
id-864,O97193,1892.3
id-1056,P48499,1892.87
id-1343,P48499,189227.9
id-1203,Q6TUJ5,18923.91
id-991,O97193,1893.11
id-2270,Q6TUJ5,189319.13
id-2825,Q6TUJ5,1894.9
id-1725,O15826,18943.47
id-3781,Q27686,18943.99
id-1936,Q6TUJ5,18952.9
id-2589,Q4QBL1,18955.56
id-211,Q6TUJ5,18958.39
id-1003,O15826,1896.42
id-4108,Q27686,1896.72
id-1321,Q4QHJ8,18964.45
id-974,Q6TUJ5,189659.29
id-1831,P48499,18966.18
id-1433,Q4QHJ8,18967.6
id-805,Q4QBL1,1897.97
id-916,Q6TUJ5,18974.03
id-1433,Q27686,18974.34
id-1732,O15826,1898.46
id-4641,O15826,1898.46
id-3272,Q6TUJ5,189804.28
id-1907,Q4QHJ8,18988.16
id-1923,P48499,18989.14
id-2384,Q4QBL1,1899.16
id-1965,P48499,1899.19
id-2655,P48499,1899.19
id-34,P48499,1899.83
id-607,P48499,18990.14
id-998,P48499,18996.77
id-4887,Q6TUJ5,18998.73
id-2066,O15826,19.01
id-1205,O97193,19.01
id-2870,O15826,19.02
id-1376,O15826,19.03
id-428,O15826,19.05
id-396,Q6TUJ5,19.05
id-1868,O97193,19.09
id-4230,O97193,19.16
id-2684,O97193,19.17
id-1937,Q4QBL1,19.19
id-1110,O15826,19.23
id-254,O97193,19.24
id-436,O15826,19.31
id-2219,O15826,19.31
id-1564,O15826,19.35
id-3114,O15826,19.37
id-4375,O15826,19.39
id-2093,O15826,19.55
id-1381,O97193,19.56
id-1039,O15826,19.58
id-245,O15826,19.58
id-246,O15826,19.58
id-3342,Q4QBL1,19.6
id-3927,Q4QBL1,19.6
id-2060,O15826,19.62
id-3766,O15826,19.66
id-315,O15826,19.68
id-5243,Q4QBL1,19.73
id-2547,O97193,19.75
id-4498,O15826,19.82
id-35,O97193,19.84
id-1302,Q27686,19.87
id-1829,O97193,19.87
id-1314,Q4QBL1,19.88
id-4197,Q4QHJ8,19.89
id-1225,Q4QBL1,19.89
id-434,O15826,19.99
id-3345,O15826,19.99
id-564,O97193,190.08
id-2215,O97193,190.12
id-3319,Q4QBL1,190.13
id-1129,Q4QBL1,190.2
id-1556,O15826,190.6
id-2466,Q27686,190.69
id-5233,Q6TUJ5,190.77
id-480,O15826,190.91
id-518,Q4QHJ8,1900.81
id-4508,Q6TUJ5,19008.75
id-1028,Q6TUJ5,19008.75
id-1537,Q4QBL1,19009.71
id-2080,P48499,1901.13
id-364,Q27686,19010.88
id-3805,P48499,19011.17
id-2146,P48499,190137.59
id-1029,Q27686,19014.7
id-1618,Q27686,1903.45
id-2550,P48499,19032.83
id-5344,Q27686,19034.44
id-105,P48499,19036.44
id-1575,P48499,19036.44
id-948,Q6TUJ5,190374.27
id-3644,P48499,1904.83
id-4116,Q6TUJ5,1904.89
id-1908,Q4QHJ8,1904.89
id-1705,P48499,19040.98
id-3741,P48499,19047.19
id-5271,Q4QBL1,19047.4
id-3187,Q27686,1905.48
id-1494,Q6TUJ5,19050.79
id-3355,P48499,190509.03
id-2781,P48499,190556.42
id-1698,Q4QBL1,19059.41
id-3634,O15826,1906.89
id-4878,Q6TUJ5,19072.85
id-1136,Q4QBL1,19075.11
id-3184,Q6TUJ5,1908.08
id-3460,O97193,1908.47
id-4569,Q27686,19080.09
id-2487,Q6TUJ5,19080.45
id-1087,P48499,19081.1
id-3302,P48499,19082.71
id-2485,Q6TUJ5,190822.52
id-1190,Q6TUJ5,19089.65
id-1772,Q4QBL1,1909.86
id-2309,O15826,1909.87
id-1674,P48499,19090.03
id-3401,Q6TUJ5,19092.58
id-2787,Q6TUJ5,190931.4
id-3159,Q27686,19095.35
id-1016,Q6TUJ5,190999.75
id-1286,O97193,191.08
id-4908,O15826,191.2
id-2194,O15826,191.23
id-1844,O15826,191.25
id-1910,O15826,191.4
id-1161,O15826,191.42
id-349,O15826,191.44
id-826,O15826,191.44
id-4962,O15826,191.44
id-1492,O97193,191.57
id-5231,O15826,191.76
id-239,O15826,191.79
id-2232,O97193,191.86
id-1042,O15826,191.87
id-1805,O97193,191.88
id-3267,O15826,1910.34
id-1444,P48499,19103.11
id-3463,Q4QBL1,191030.06
id-1158,Q6TUJ5,191032.57
id-1143,Q27686,19107.12
id-2073,O97193,1911.02
id-3781,O97193,1911.73
id-402,P48499,19113.1
id-528,P48499,19115.57
id-726,Q6TUJ5,1912.49
id-806,Q4QBL1,19121.01
id-3561,P48499,191218.71
id-442,Q4QHJ8,19123.09
id-1491,Q4QHJ8,19125.52
id-4607,Q27686,19126.32
id-3681,Q6TUJ5,191279.08
id-66,O15826,1913.26
id-1253,Q4QHJ8,1913.71
id-1169,Q6TUJ5,1913.76
id-1883,Q4QHJ8,1913.97
id-4177,P48499,191302.5
id-3952,P48499,19133.34
id-3721,Q6TUJ5,19138.95
id-5037,Q27686,1914.58
id-2079,P48499,19142.77
id-4588,P48499,19142.79
id-762,Q4QHJ8,191490.16
id-5361,Q6TUJ5,1915.46
id-394,Q4QHJ8,19153.09
id-3639,Q4QHJ8,19154.23
id-3108,O15826,19155.49
id-1488,Q4QHJ8,1917.65
id-3054,O97193,19171.5
id-212,Q4QHJ8,19173.21
id-3202,P48499,191761.57
id-4501,Q27686,19178.18
id-1826,Q27686,19178.18
id-237,P48499,19178.3
id-3316,Q4QHJ8,191787.57
id-5143,P48499,1918.28
id-2535,Q27686,19184.5
id-1768,Q27686,1919.07
id-4334,Q4QBL1,1919.61
id-2746,Q4QHJ8,1919.64
id-2294,P48499,19191.39
id-173,P48499,191934.51
id-317,P48499,19196.78
id-3493,O15826,192.13
id-559,O15826,192.26
id-1059,Q4QHJ8,192.4
id-3673,P48499,192.41
id-2090,O97193,192.5
id-5258,O15826,192.58
id-2039,O97193,192.61
id-130,P48499,192.67
id-1639,P48499,192.83
id-422,Q4QBL1,1920.11
id-5252,O97193,1920.91
id-4020,P48499,19201.63
id-723,P48499,1921.44
id-4130,O97193,1921.65
id-170,P48499,19210.89
id-1461,Q27686,1922.08
id-1473,Q27686,1922.08
id-312,P48499,19228.4
id-2038,Q4QBL1,1923.48
id-194,O97193,1923.66
id-2751,Q6TUJ5,192370.59
id-2555,Q4QHJ8,1924.26
id-2489,Q4QHJ8,1924.34
id-4574,P48499,19241.11
id-1924,Q6TUJ5,192441.15
id-1782,Q4QBL1,19249.69
id-2553,Q27686,19249.69
id-4803,O15826,1925.77
id-4289,Q4QHJ8,19250.56
id-1331,Q4QHJ8,1926.84
id-3550,P48499,19260.96
id-658,Q4QBL1,192600.64
id-1319,O15826,1927.01
id-3312,Q4QBL1,19272.17
id-4003,Q4QHJ8,19274.14
id-206,Q6TUJ5,1927536.93
id-4189,Q4QBL1,1928.5
id-556,Q4QBL1,1928.68
id-877,O97193,1928.72
id-1540,Q4QHJ8,19284.75
id-4227,Q4QBL1,19288.96
id-2635,Q4QBL1,19292.14
id-4993,Q6TUJ5,193.07
id-161,O97193,193.09
id-2248,O97193,193.34
id-3358,O15826,193.38
id-5001,Q4QHJ8,193.58
id-3844,O15826,193.59
id-3694,O97193,193.68
id-2448,Q4QHJ8,193.8
id-1157,O15826,1930.72
id-898,P48499,1930.75
id-3847,P48499,193010.15
id-461,Q4QHJ8,193073.95
id-4988,Q4QHJ8,19309.92
id-4737,O97193,1931.55
id-1272,P48499,1931.83
id-2768,P48499,193141.38
id-2216,Q6TUJ5,19316.72
id-4601,O15826,1932.31
id-3615,Q27686,193237.25
id-392,Q4QHJ8,19328.46
id-3061,Q4QHJ8,19329.94
id-570,Q27686,1933.04
id-2500,Q27686,19332.26
id-5350,Q27686,1934.07
id-3325,O97193,1934.44
id-1813,Q6TUJ5,1934.94
id-459,Q6TUJ5,19340.09
id-4123,P48499,19340.9
id-3712,Q6TUJ5,193413.0
id-2553,Q4QHJ8,19342.02
id-1395,P48499,19344.61
id-1387,Q4QBL1,19345.17
id-2025,O15826,19346.06
id-1357,Q27686,1935.07
id-284,O97193,1935.44
id-1599,P48499,1935.89
id-4462,Q4QBL1,1935.96
id-1485,P48499,193593.06
id-2055,O97193,1936.95
id-4827,Q27686,193661.2
id-4828,Q27686,193661.2
id-354,Q6TUJ5,1937.48
id-829,Q6TUJ5,1937.48
id-2769,Q6TUJ5,1937.57
id-1684,Q4QHJ8,1937.61
id-529,P48499,19378.5
id-4963,P48499,1938.35
id-2468,Q27686,1938.44
id-4589,O15826,1938.61
id-2392,Q6TUJ5,193893.0
id-164,P48499,19390.33
id-4167,Q6TUJ5,19396.7
id-3908,Q6TUJ5,193968.48
id-2397,P48499,19398.25
id-3623,O15826,194.2
id-1208,Q27686,194.32
id-426,O97193,194.43
id-3141,P48499,194.45
id-3785,O97193,194.56
id-2398,O97193,194.56
id-4141,Q27686,194.62
id-4381,Q4QBL1,194.63
id-1876,Q4QBL1,194.86
id-3725,O15826,194.88
id-1847,O97193,1940.08
id-1442,Q4QHJ8,1940.25
id-4330,Q4QHJ8,1940.52
id-4874,Q4QBL1,19403.92
id-4303,O97193,1941.18
id-143,Q27686,1941.72
id-2743,O97193,1941.89
id-2582,O97193,19417.35
id-3192,Q4QHJ8,19426.18
id-1048,O97193,1943.87
id-1978,Q4QHJ8,19439.92
id-552,Q4QBL1,1944.93
id-255,P48499,19441.11
id-4702,P48499,19441.11
id-4872,O15826,1945.35
id-3801,O15826,1945.37
id-138,P48499,1945.51
id-3687,Q27686,1945.93
id-669,Q4QBL1,19450.46
id-1915,Q27686,194548.09
id-1652,P48499,19458.69
id-634,O97193,1946.31
id-2489,Q4QBL1,1946.55
id-4123,Q27686,19461.51
id-3306,Q4QBL1,19463.54
id-50,P48499,19464.76
id-2238,Q4QHJ8,19469.46
id-3761,P48499,19476.79
id-103,P48499,19477.92
id-176,O15826,1948.82
id-575,P48499,19481.28
id-743,O97193,194831.75
id-1142,Q6TUJ5,19484.64
id-160,Q4QBL1,194853.68
id-5287,Q4QHJ8,19486.31
id-499,P48499,19487.57
id-1942,Q6TUJ5,1949.96
id-3061,P48499,19490.65
id-2475,Q6TUJ5,19497.29
id-5372,O15826,195.2
id-5328,Q27686,195.8
id-3798,O15826,195.96
id-3171,Q6TUJ5,1950.06
id-4377,Q4QBL1,1950.09
id-2621,Q4QHJ8,1950.14
id-1695,O97193,1950.19
id-38,P48499,19502.41
id-2335,P48499,19508.25
id-1969,O15826,1951.51
id-2527,Q4QBL1,19513.8
id-3328,P48499,19517.14
id-3453,Q4QBL1,19522.95
id-169,Q6TUJ5,19524.07
id-4050,Q6TUJ5,19528.7
id-2750,O97193,19532.86
id-520,Q4QBL1,19538.39
id-3346,P48499,195383.91
id-1142,O15826,1954.93
id-771,P48499,19541.54
id-612,Q6TUJ5,195440.01
id-935,Q6TUJ5,195476.6
id-2462,Q6TUJ5,195476.6
id-933,O15826,19550.21
id-1844,P48499,19550.9
id-3358,Q4QHJ8,1956.05
id-2536,P48499,1956.4
id-2422,Q27686,1956.54
id-1099,Q4QHJ8,1956.81
id-3703,O15826,19561.92
id-4465,Q4QBL1,195689.84
id-1989,Q4QHJ8,1957.63
id-1851,Q4QHJ8,1957.76
id-3790,P48499,19572.34
id-1257,Q6TUJ5,195780.85
id-489,P48499,1958.5
id-2555,O97193,1958.69
id-4478,Q6TUJ5,195887.5
id-2570,Q27686,195888.9
id-5352,Q6TUJ5,1959.52
id-507,Q6TUJ5,19591.23
id-2725,Q4QBL1,196.08
id-1551,Q4QHJ8,196.15
id-939,O15826,196.32
id-2079,O15826,196.6
id-1900,O97193,196.78
id-1469,Q27686,196.85
id-5384,O15826,1960.43
id-2729,P48499,1960.6
id-3477,P48499,196025.31
id-2282,Q6TUJ5,196095.81
id-123,O97193,1961.25
id-427,Q6TUJ5,19610.07
id-4883,Q4QHJ8,196121.11
id-1241,Q6TUJ5,1961639.64
id-754,Q4QBL1,1962.05
id-4023,Q27686,1962.49
id-3167,Q4QHJ8,19624.73
id-1074,P48499,19628.7
id-3347,O97193,1963.02
id-2519,Q27686,19630.7
id-2085,O97193,19631.0
id-3439,Q6TUJ5,19631.26
id-4504,P48499,19632.23
id-1095,Q6TUJ5,19635.57
id-5171,P48499,19636.16
id-1325,O97193,1964.17
id-2835,Q6TUJ5,196431.0
id-1746,P48499,19647.26
id-532,Q27686,1965.33
id-3358,Q4QBL1,1965.4
id-2134,Q27686,19650.0
id-1353,Q27686,1966.21
id-4671,O15826,1966.98
id-3796,Q4QBL1,19660.92
id-2516,Q4QBL1,19666.08
id-4547,Q27686,1967.3
id-2593,P48499,19670.08
id-1006,Q4QHJ8,19671.4
id-4902,P48499,19677.77
id-911,Q27686,19678.29
id-3584,P48499,1968.54
id-3248,P48499,196803.82
id-1350,Q4QBL1,19689.83
id-4393,Q27686,19689.96
id-4866,Q6TUJ5,1969.7
id-1603,P48499,1969.92
id-4568,Q4QHJ8,196903.68
id-4499,Q4QHJ8,196903.68
id-4472,Q4QHJ8,196903.68
id-4371,Q4QHJ8,196903.68
id-4370,Q4QHJ8,196903.68
id-4369,Q4QHJ8,196903.68
id-4286,Q4QHJ8,196903.68
id-4277,Q4QHJ8,196903.68
id-4584,Q4QHJ8,196903.68
id-4262,Q4QHJ8,196903.68
id-4260,Q4QHJ8,196903.68
id-4625,Q4QHJ8,196903.68
id-380,Q6TUJ5,19691.08
id-2634,O15826,19694.41
id-2281,P48499,19695.77
id-3013,Q27686,19696.75
id-1385,Q4QHJ8,197.03
id-2489,O15826,197.08
id-926,Q6TUJ5,197.12
id-257,Q27686,197.15
id-2063,Q4QBL1,197.22
id-5236,O97193,197.32
id-2169,O15826,197.35
id-5349,Q6TUJ5,197.69
id-4772,O97193,197.87
id-1639,Q6TUJ5,197.89
id-1860,Q4QBL1,197118.91
id-1859,Q4QBL1,197118.91
id-3382,Q27686,19714.66
id-1975,Q6TUJ5,19720.33
id-2634,P48499,197205.06
id-3559,P48499,197210.69
id-3236,P48499,19722.3
id-1238,Q27686,19728.28
id-694,O97193,19729.15
id-1588,Q27686,1973.08
id-2519,Q4QHJ8,19737.45
id-115,Q4QBL1,1974.21
id-4285,P48499,19744.01
id-414,Q4QBL1,19744.29
id-4813,Q6TUJ5,197463.0
id-502,Q4QBL1,19751.8
id-3346,O97193,19753.18
id-301,Q6TUJ5,19753.49
id-3493,Q6TUJ5,19754.4
id-3630,Q4QBL1,197627.73
id-2526,P48499,19766.72
id-42,P48499,19769.05
id-2301,Q27686,1977.24
id-3149,O15826,1978.28
id-212,O97193,1978.43
id-5048,Q6TUJ5,1978.97
id-4032,Q6TUJ5,19786.09
id-1753,Q6TUJ5,19796.44
id-1856,O15826,198.03
id-533,O15826,198.06
id-4620,Q27686,198.13
id-923,Q6TUJ5,198.15
id-2336,O97193,198.18
id-1780,O15826,198.39
id-646,P48499,198.52
id-2112,Q4QBL1,198.8
id-1044,O97193,198.92
id-1875,Q27686,19815.35
id-4659,P48499,198212.07
id-967,P48499,19823.3
id-1568,P48499,19823.3
id-2989,Q6TUJ5,19827.43
id-4257,Q4QHJ8,19827.63
id-860,Q27686,1983.8
id-1479,Q6TUJ5,19833.73
id-2754,Q27686,1984.66
id-1007,Q4QBL1,19843.96
id-4059,Q4QBL1,19846.58
id-2540,Q4QHJ8,19848.19
id-3376,O97193,19849.19
id-444,P48499,198499.33
id-2221,Q6TUJ5,198526.47
id-3461,P48499,198594.38
id-3787,Q27686,1986.43
id-105,Q27686,19860.86
id-1575,Q27686,19860.86
id-2290,Q6TUJ5,198604.96
id-2284,P48499,19863.19
id-4675,P48499,19865.06
id-4233,Q6TUJ5,1987.13
id-2718,Q4QBL1,19879.05
id-4024,Q4QBL1,19879.97
id-350,P48499,1988.63
id-1974,P48499,1988.89
id-422,Q4QHJ8,1988.92
id-734,P48499,19885.66
id-2214,Q6TUJ5,19887.59
id-1841,Q4QHJ8,19887.76
id-2355,P48499,19889.57
id-469,Q6TUJ5,19896.08
id-3007,O15826,19896.1
id-4579,P48499,198975.46
id-4864,O15826,199.06
id-1808,O15826,199.06
id-3818,O15826,199.2
id-4498,Q27686,199.21
id-3827,O15826,199.22
id-190,O97193,199.41
id-3566,O15826,199.42
id-2703,O97193,199.66
id-1893,Q6TUJ5,199.91
id-1522,Q4QBL1,1990.06
id-2202,Q27686,1990.78
id-3961,Q6TUJ5,199072.7
id-874,Q4QBL1,199073.03
id-3229,Q27686,1991.36
id-3473,Q6TUJ5,1991.84
id-324,P48499,1991.97
id-1714,P48499,19911.53
id-945,Q4QHJ8,19912.06
id-77,Q4QHJ8,199142.66
id-4020,Q6TUJ5,19918.16
id-3124,Q6TUJ5,199185.95
id-1964,P48499,1992.43
id-1778,Q4QBL1,1992.87
id-2771,Q6TUJ5,199205.86
id-193,Q4QBL1,19925.7
id-921,Q4QHJ8,19928.59
id-64,O97193,19930.71
id-2128,O97193,199350.92
id-920,Q4QBL1,1994.58
id-1920,Q6TUJ5,19940.59
id-3656,Q6TUJ5,199400.61
id-3538,Q6TUJ5,199434.99
id-2738,Q4QHJ8,199467.07
id-1918,Q6TUJ5,1995.42
id-2569,Q27686,1995.65
id-3343,Q6TUJ5,199545.6
id-3384,Q6TUJ5,199570.14
id-1672,Q27686,19958.22
id-2512,Q27686,19959.99
id-1148,O97193,1996.71
id-2568,Q4QBL1,1996.74
id-232,P48499,199615.72
id-2676,P48499,19963.39
id-3177,Q6TUJ5,19974.29
id-2761,Q6TUJ5,199746.17
id-1968,Q27686,19975.12
id-708,O15826,1998.29
id-3836,Q4QBL1,19981.18
id-934,Q6TUJ5,199833.69
id-1784,Q6TUJ5,199842.47
id-4661,O15826,19986.44
id-3677,Q4QBL1,19989.01
id-2499,P48499,19989.69
id-1717,O97193,1999.6
id-496,Q6TUJ5,19997.68
id-1811,P48499,199989.43
id-1832,O15826,2.01
id-1302,O15826,2.04
id-433,O97193,2.04
id-4749,O15826,2.05
id-2333,O97193,2.06
id-2572,O97193,2.06
id-1314,O97193,2.12
id-1595,O97193,2.12
id-2709,O15826,2.13
id-1057,O97193,2.14
id-2053,Q4QBL1,2.15
id-4907,Q4QBL1,2.16
id-5301,O15826,2.17
id-4197,O97193,2.18
id-475,O97193,2.23
id-1511,O97193,2.25
id-5286,O97193,2.26
id-2949,O97193,2.27
id-2562,O97193,2.28
id-3911,O15826,2.28
id-1329,O97193,2.29
id-2493,O15826,2.31
id-3880,Q27686,2.31
id-2574,Q4QBL1,2.33
id-4172,O15826,2.34
id-3225,O15826,2.36
id-1303,O15826,2.36
id-676,Q4QBL1,2.4
id-4941,O97193,2.4
id-3342,O15826,2.42
id-2129,O97193,2.42
id-3927,O15826,2.42
id-271,O15826,2.43
id-396,Q4QBL1,2.45
id-1832,O97193,2.49
id-3616,O15826,2.52
id-756,O15826,2.53
id-1987,Q4QHJ8,2.55
id-2575,O15826,2.55
id-1349,O97193,2.55
id-4149,O97193,2.56
id-1816,O15826,2.56
id-1709,Q4QBL1,2.56
id-4138,O15826,2.56
id-383,O15826,2.57
id-1302,O97193,2.57
id-1796,Q4QBL1,2.59
id-4907,Q27686,2.61
id-4749,O97193,2.63
id-1131,O15826,2.63
id-1116,O15826,2.63
id-2436,O15826,2.63
id-1176,O15826,2.64
id-1934,O15826,2.66
id-2053,Q27686,2.68
id-2574,Q27686,2.68
id-5380,O15826,2.68
id-4183,O15826,2.69
id-1937,O15826,2.71
id-3616,O97193,2.74
id-5351,O15826,2.74
id-2709,O97193,2.74
id-2552,Q6TUJ5,2.77
id-5301,O97193,2.77
id-2438,Q4QHJ8,2.79
id-3673,O15826,2.82
id-3911,O97193,2.83
id-3225,O97193,2.84
id-1303,O97193,2.85
id-676,Q27686,2.85
id-3024,O15826,2.86
id-681,O15826,2.88
id-4114,O97193,2.88
id-2001,O15826,2.97
id-660,O97193,20.01
id-5229,Q4QBL1,20.08
id-4186,O97193,20.08
id-3300,Q4QHJ8,20.17
id-2046,O97193,20.19
id-1354,Q4QHJ8,20.2
id-1593,O97193,20.2
id-5312,O97193,20.22
id-4183,Q4QBL1,20.22
id-2562,Q4QHJ8,20.24
id-2001,Q4QBL1,20.24
id-3806,O15826,20.24
id-1559,O15826,20.26
id-2968,O15826,20.26
id-2958,O15826,20.26
id-4493,O15826,20.28
id-751,O15826,20.28
id-4673,Q4QHJ8,20.35
id-2176,O15826,20.36
id-1605,O15826,20.36
id-2102,O97193,20.39
id-272,Q4QBL1,20.4
id-1765,O97193,20.4
id-271,Q27686,20.42
id-5278,O97193,20.43
id-2078,Q27686,20.45
id-296,Q4QHJ8,20.45
id-5348,O15826,20.48
id-2733,Q4QHJ8,20.5
id-2639,O15826,20.61
id-1794,O15826,20.61
id-383,Q4QHJ8,20.65
id-1934,Q27686,20.66
id-3329,O97193,20.68
id-2031,O97193,20.7
id-2237,O97193,20.76
id-670,O97193,20.76
id-4174,O15826,20.79
id-812,O97193,20.86
id-1131,Q27686,20.91
id-2183,O15826,20.93
id-261,O97193,20.94
id-1298,O15826,20.96
id-2223,O97193,20.99
id-1117,O97193,200.05
id-5202,O15826,200.13
id-2228,Q6TUJ5,200.16
id-2684,Q27686,200.26
id-2677,Q6TUJ5,200.28
id-4807,Q4QHJ8,200.4
id-4338,O97193,200.52
id-4607,O97193,200.54
id-294,O15826,200.57
id-4727,Q6TUJ5,200.61
id-2354,O15826,200.73
id-434,Q4QBL1,200.74
id-3175,Q4QHJ8,200.74
id-4718,O15826,200.77
id-550,Q27686,2000.53
id-1746,O15826,2000.98
id-3819,Q6TUJ5,200032.14
id-1196,Q27686,200047.07
id-1000,P48499,20009.45
id-2475,Q4QBL1,2001.06
id-739,O97193,2001.15
id-2358,P48499,20012.59
id-558,Q6TUJ5,20013.54
id-4615,Q4QHJ8,200164.84
id-321,P48499,20018.75
id-4156,O15826,2002.6
id-334,Q4QBL1,20024.35
id-122,Q27686,200263.32
id-576,Q4QHJ8,2003.36
id-4943,O97193,2003.64
id-1239,O97193,2003.64
id-1280,Q27686,2004.38
id-1128,Q4QBL1,20041.8
id-3344,Q27686,200430.72
id-4334,Q4QHJ8,2005.36
id-556,Q4QHJ8,2005.87
id-4864,P48499,20055.99
id-1808,P48499,20055.99
id-2848,Q27686,20058.94
id-2456,P48499,200589.12
id-3668,P48499,2006.6
id-2628,Q6TUJ5,20063.64
id-2117,Q6TUJ5,200670.18
id-2846,Q6TUJ5,20069.92
id-866,Q27686,2007.02
id-769,Q4QHJ8,2007.23
id-3027,P48499,20070.25
id-2824,Q6TUJ5,20073.88
id-3170,Q6TUJ5,20073.88
id-370,Q4QHJ8,20078.34
id-780,Q6TUJ5,20079.13
id-1670,Q4QHJ8,2008.53
id-35,Q27686,2008.81
id-1037,Q6TUJ5,20088.48
id-3007,Q27686,200890.3
id-2512,O97193,2009.28
id-4668,Q4QHJ8,20091.15
id-4750,Q4QHJ8,20091.15
id-940,Q4QHJ8,20091.15
id-1923,Q27686,20093.77
id-105,Q4QHJ8,20094.5
id-1575,Q4QHJ8,20094.5
id-2694,Q6TUJ5,20096.18
id-4613,P48499,200973.8
id-3173,P48499,20099.82
id-130,Q6TUJ5,201.04
id-4973,Q4QBL1,201.16
id-4467,O15826,201.17
id-3076,O97193,201.18
id-2034,Q4QHJ8,201.18
id-3621,O97193,201.19
id-700,Q4QBL1,201.27
id-3142,P48499,201.41
id-1576,O97193,201.53
id-5208,O15826,201.65
id-1574,Q27686,201.77
id-2399,Q4QHJ8,201.83
id-1674,O15826,201.84
id-4468,Q4QHJ8,201.9
id-1523,Q4QHJ8,201.9
id-2011,O97193,201.94
id-4606,P48499,201.94
id-2828,O15826,201.96
id-1037,O97193,2010.43
id-2021,P48499,20101.3
id-3211,O97193,20109.44
id-2485,O97193,20109.58
id-666,Q4QBL1,2011.31
id-3214,P48499,2011.83
id-4723,Q6TUJ5,20112.87
id-4040,P48499,201155.27
id-4543,Q6TUJ5,201177.91
id-2696,Q6TUJ5,20119.82
id-4786,P48499,201266.94
id-4685,P48499,20127.4
id-50,Q4QHJ8,20127.78
id-2747,Q27686,2013.15
id-394,O97193,2013.38
id-3393,O15826,2013.75
id-4868,Q27686,2013.94
id-3314,O15826,20132.35
id-3822,Q6TUJ5,201357.57
id-210,Q6TUJ5,20139.91
id-878,Q27686,2014.0
id-3842,Q4QHJ8,2014.77
id-1293,P48499,201479.2
id-5345,Q4QHJ8,2015.12
id-1427,Q4QHJ8,2015.74
id-4775,Q4QBL1,20150.4
id-3692,P48499,201532.08
id-796,Q4QHJ8,20155.35
id-2460,Q27686,20156.28
id-3507,Q27686,2016.19
id-1524,Q6TUJ5,2016.35
id-1393,Q6TUJ5,2016.73
id-1055,O15826,2016.77
