smile-id,smile
smile-1285,CC(C)(C)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1[C@H]1CC[C@@H]2C1
smile-1286,CC[N+](C)(C)Cc1ccccc1Br
smile-1287,CN1CCN2c3ncc(O)cc3Cc3ccccc3[C@@H]2C1
smile-1288,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1
smile-1289,COc1cccc(-c2nc(SC)nc3sc(C(=O)NC(C)(C)C)c(N)c23)c1
smile-1290,CCOc1ccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)cc1
smile-1291,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
smile-1292,NC1=NC(N)=C(S1)C1=CC=CC=C1
smile-1293,COC1=C(OC)C=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3C2CC2=CC(OC)=C(OC)C=C2)C=C1
smile-1294,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
smile-1295,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
smile-1296,C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCC1=C(C)OC(=O)O1
smile-1297,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
smile-1298,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
smile-1299,NC[C@H]1OB(O)c2c(OCCCO)cccc21
smile-1300,OC1=CC=C(O)C=C1
smile-1301,CC(O)CN(C)C1=CC=C(NN)N=N1
smile-1302,Cc1nnnn1N/C=C1\C=CC(=O)C(C(C2=C/C(=C/Nn3nnnc3C)C=CC2=O)c2ccc(O)cc2)=C1
smile-1303,CCOC1=CC=C(NC(=O)CN)C=C1
smile-1304,O=C1[C@H](N(CO)C(=O)NCO)N(CO)C(=O)N1CO
smile-1305,CCCC[C@H](NC(=O)CCc1ccc(S(=O)(=O)O)cc1)C(=O)NCC(=O)N[C@H](C(=O)N1CC[C@H](CCC)[C@@H]1C(=O)N[C@@H](C(=O)O)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)c1c[nH]c2ccccc12
smile-1306,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2
smile-1307,CN[C@H](C)[C@@H]1CC[C@H](N)[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@@H]3O)[C@@H]2O)O1
smile-1308,CCC(C(O)=O)C1=CC=C(C=C1)N1CC2=C(C=CC=C2)C1=O
smile-1309,O=S(=O)(Nc1cccc(Cl)c1)c1ccc2c(c1)CN(S(=O)(=O)NS(=O)(=O)N1CCc3ccc(S(=O)(=O)Nc4cccc(Cl)c4)cc3C1)CC2
smile-1310,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
smile-1311,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
smile-1312,NCCS
smile-1313,COC1=CC=C(OC[C@H]2CN(C)CC[C@@H]2C2=CC=CC=C2)C=C1
smile-1314,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
smile-1315,CCC(/C=N/N=C(/N)S)=N\N=C(\N)S
smile-1316,Cc1oc2nc1-c1nc(co1)-c1nc(co1)-c1nc(co1)-c1nc(co1)-c1nc(co1)C1=N[C@@H](CS1)c1nc-2c(C)o1
smile-1317,NC(=O)C1=C(O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
smile-1318,CCCCCCCN(CCCCCSc1nc(-c2ccc(N(C)C)cc2)c(-c2ccc(N(C)C)cc2)[nH]1)C(=O)NC(C)C
smile-1319,C[C@]12CC[C@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@@H]3[C@@H]1C[C@@H](O)[C@@H]2O
smile-1320,CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O
smile-1321,CCC(C(=O)NC(N)=O)C1=CC=CC=C1
smile-1322,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1
smile-1323,CCC1(C)OC(=O)N(C)C1=O
smile-1324,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OCc3ccccc3)cc1)C2
smile-1325,CC1=CN([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)C(=O)NC1=O
smile-1326,CN[C@@]1(c2ccccc2Cl)C[C@@H](O)CCC1=O
smile-1327,CC(=O)N[C@@H]1CC[C@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1
smile-1328,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1
smile-1329,C[C@@H]1O[C@@H](Cc2ccccc2)O[C@@H]1C
smile-1330,CCc1c2c(nc3ccc(OC(=O)N4CCC(N)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
smile-1331,CC[C@@H]1[C@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@@]45C[C@@H]([C@@H]2[C@H]5O)N3[C@H]1O
smile-1332,N[P@](=O)(OCCC(=O)O)N(CCCl)CCCl
smile-1333,NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(Br)n2-c2ccc(C3CC3)c3ccccc23)c(Cl)c1
smile-1334,OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(O)=C(CN(CC(O)=O)CC(O)=O)C=C3C22OC(=O)C3=C2C=CC=C3)C=C1O
smile-1335,FC(F)O[C@H](F)C(F)(F)F
smile-1336,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF
smile-1337,CCN(CC)CCOC(=O)[C@H](Cc1cccc2ccccc12)C[C@H]1CCCO1
smile-1338,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=NC=N3)(C2)C2=CC=C(F)C=C2F)C=C1
smile-1339,CO[C@H]1[C@@H](C[C@H](O)CN)O[C@H]2C[C@H]3O[C@H](C[C@@H](C)C3=C)CC[C@@H]3O[C@H](CC3=C)CC[C@@]34C[C@H]5O[C@@H]6[C@@H](O[C@H]7CC[C@H](CC(=O)C[C@H]12)O[C@@H]7[C@@H]6O3)[C@H]5O4
smile-1340,C[S@](=O)CCCCN=C=S
smile-1341,CC[C@](C/C=C/c1ccccc1)(c1ccccc1)N(C)CC1CC1
smile-1342,C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@@H]3[C@@H]1CC[C@H]2O
smile-1343,[C-]#[N+]CC(C)(C)OC
smile-1344,C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1
smile-1345,CCCCCCC1=C(O)C=C(O)C=C1
smile-1346,COc1cc(/C(O)=N/S(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NC[C@H](C)CC(F)(F)F)cc12
smile-1347,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
smile-1348,OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1
smile-1349,CN(C(=S)OC1=CC2=C(CCC2)C=C1)C1=CC(C)=CC=C1
smile-1350,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(SCSc4cn[nH]n4)CS[C@H]23)cs1
smile-1351,CCCC[C@H](CC)COC(=O)C[C@@H](C(=O)OC[C@H](CC)CCCC)S(=O)(=O)O
smile-1352,CN(C)C(=N)NC(N)=N
smile-1353,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12
smile-1354,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H]2C[C@]3([C@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)O2)[C@@H](C(=O)CO)CC[C@@H]13
smile-1355,COCC1=CC=C(O1)[N+]([O-])=O
smile-1356,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
smile-1357,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
smile-1358,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC1=CC=CC=C1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
smile-1359,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21
smile-1360,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC
smile-1361,CC(C)(CC#N)O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
smile-1362,O=C1N=C(S)NC(=O)[C@@H]1C(=O)Nc1ccccc1
smile-1363,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)C1=C(O)C=C(C=C1)N(CC)CC
smile-1364,[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1
smile-1365,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O
smile-1366,CCCn1cnc(C[C@H](CCCN)C(=O)O)c1
smile-1367,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)S[C@@H]1CCOC1=O
smile-1368,O=C(OC1C[C@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
smile-1369,C[C@H](NC(N)=O)c1cc2ccccc2s1
smile-1370,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl
smile-1371,COc1ccc(OC)c([C@H](O)[C@H](C)N)c1
smile-1372,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@@H](O)CO)CCN(CC(=O)O)CC1
smile-1373,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1
smile-1374,OC[C@@H]1NC[C@@H](O)[C@H]1O
smile-1375,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
smile-1376,NC1=NC(=O)NC=C1F
smile-1377,Cc1cccc(C(=O)O)c1N
smile-1378,C[N+](C)(C[18F])CCO
smile-1379,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(O)=N1
smile-1380,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@H](C(=O)OC)C(C)C
smile-1381,CCCc1c(OCCCOc2ccc(C(C)=O)c(OC)c2CCC)ccc2c1O[C@@H](C(=O)O)CC2
smile-1382,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)NO)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1
smile-1383,COC(=O)Nc1nc2ccc(Sc3ccc(NC(=O)[C@H](C)N)cc3)cc2[nH]1
smile-1384,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@H](O)[C@H]3C[C@H]12
smile-1385,CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
smile-1386,CCOC(=O)N1CSC[C@H]1C(O)=O
smile-1387,OC1=C2O[C@H]3C(=C)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5CC1CC1
smile-1388,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1
smile-1389,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO
smile-1390,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@@H]13
smile-1391,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]21C
smile-1392,CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
smile-1393,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O
smile-1394,O[C@@H]1[C@H]2CC[C@@](O)(N2)[C@H](O)[C@@H]1O
smile-1395,O=c1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1
smile-1396,CN(C)CCCNC1=C2C(C=CC=C2[N+]([O-])=O)=NC2=CC=CC=C12
smile-1397,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
smile-1398,O=C(O)[C@@H]1O[C@@H](O[C@H]2[C@@H](COS(=O)(=O)O)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)[C@@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
smile-1399,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
smile-1400,CC(C)(C)c1cc(C(C)(C)c2ccc(O)c(C(C)(C)C)c2)ccc1O
smile-1401,CC(=O)S[C@@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)[C@H]2C1=O)C(C)C
smile-1402,CCN(CC)CCOC(=O)[C@@H](Cc1cccc2ccccc12)C[C@@H]1CCCO1
smile-1403,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC
smile-1404,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@@H](O)[C@H]4O)[C@@H]1O
smile-1405,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1
smile-1406,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
smile-1407,O=C(O)[C@@H](S)[C@H](S)C(=O)O
smile-1408,N[C@H](CCSC(F)(F)F)C(=O)O
smile-1409,Cc1cccc(C)c1OCCN1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1
smile-1410,COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1
smile-1411,C[C@]12CC[C@@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1
smile-1412,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O
smile-1413,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
smile-1414,CCn1cnc(C(=O)NC)c1C(=O)NC
smile-1415,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O
smile-1416,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1
smile-1417,NC(N)=NCCC[C@@H](NC(=O)CCC(=O)O)C(=O)O
smile-1418,Cc1cc(C2=C(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F
smile-1419,Cc1ccc(/C=C2/C(=O)[C@]3(C)CC[C@H]2C3(C)C)cc1
smile-1420,OC[C@H](O)[C@@H](O)[C@H](O)CO
smile-1421,CCC1(CC)C(=O)C=CNC1=O
smile-1422,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3
smile-1423,CCCC1=CC(OC)=C(OCC(=O)N2CCN(CC2)C(=O)COC2=CC=C(CCC)C=C2OC)C=C1
smile-1424,NC(=O)N\N=C1/C=CC2=CC=CC=C2C1=O
smile-1425,CN1[C@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
smile-1426,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2
smile-1427,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(CCNC(C)C)C4=CC=CC=C4N=C13)C2=O
smile-1428,CCC1=CC=C(CC2=CC3=C(CO[C@]33O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)C=C1
smile-1429,c1cc2c(c(N3CCNCC3)c1)OCCO2
smile-1430,COc1ccc2c(O[C@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
smile-1431,COC(=O)[C@H]1[C@@H]2CC[C@@H](C[C@@H]1C(=O)Oc1ccccc1)N2
smile-1432,C[C@@H]1C[C@H](CC(C)(C)C1)OC(=O)C1=CN=CC=C1
smile-1433,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1
smile-1434,NC(=O)NC(=O)CC1=CC=CC=C1
smile-1435,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl
smile-1436,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
smile-1437,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)C=C/C=C(/C)C(=O)NC(=CC1=O)C2=O
smile-1438,CCOC(=O)N=C1O[N-][N+](=C1)N1CCOCC1
smile-1439,CCN(CC)C(=O)CC(C)C
smile-1440,O=C(OCc1ccccc1)c1ccccc1
smile-1441,CCOC1=C(OC)C=C(CC2=NC(C)=CC3=CC(OC)=C(OC)C=C23)C=C1
smile-1442,NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1
smile-1443,NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1
smile-1444,ONC(=N)NN=CC1=C(Cl)C=CC=C1Cl
smile-1445,CC(C)(C)[C@H](O)/C=C/c1ccc2c(c1)OCO2
smile-1446,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
smile-1447,NCC1CCC(C(=O)O)CC1
smile-1448,CC[N@@+](C)(C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCF)c3nsc(N)n3)[C@H]2SC1)CC(N)=O
smile-1449,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(\C=C\C(=O)OC(C)(C)C)C=CC=C1)C(=O)OCC
smile-1450,CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC(C)C1=CC=CC=C1
smile-1451,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O
smile-1452,NCCC[C@H](N)C(O)=O
smile-1453,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1
smile-1454,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)[C@@H]3O[C@H](CN(C)C)O[C@@H]3C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ncccc4F)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
smile-1455,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
smile-1456,CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2[C@@H](O)CC[C@H]3[C@H]1C5
smile-1457,CCc1cc(O)cc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
smile-1458,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
smile-1459,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC[C@@H](NC[C@@H](N)CS)C(C)C)C(=O)O
smile-1460,CCOc1nn(Cc2ccc(OCc3csc(-c4ccccc4)n3)cc2)cc1CCC(=O)O
smile-1461,COc1cc2c(cc1O)CC[C@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@H]12
smile-1462,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21
smile-1463,C[C@H](O)[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
smile-1464,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
smile-1465,COC1=C/C(=C/C=C2\C=Cc3ccc(C(=O)O)c(O)c3N2)C=C(O)C1=O
smile-1466,COC1=CC(NCC2=CC=C3N=C(N)N=C(N)C3=C2C)=CC(OC)=C1OC
smile-1467,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1
smile-1468,CC1=C[C@@H]2C[C@H](C)CC[C@@H]2[C@](C)(C(=O)C2=C(O)CNC2=O)[C@@H]1C[C@H](C)O[C@@H]1CC[C@@H](N)[C@H](C)O1
smile-1469,CC1=[N+]2CCCCCCCCCC[N+]3=C(C)C=C(NCCCCCCCCCCNC(=C1)C1=CC=CC=C21)C1=C3C=CC=C1
smile-1470,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1OP(=O)(O)O
smile-1471,OCCSCCO
smile-1472,CN1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1
smile-1473,ClC1=CC2=C(OC(=O)N2)C=C1
smile-1474,C/C(=C\C(=O)O)C[C@@H]1CC[C@@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
smile-1475,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O
smile-1476,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
smile-1477,COc1cccc(C(=O)Nc2ccc3c(c2)CCN(C(=O)Oc2ccccc2)C3)c1-c1ccc(C(F)(F)F)cc1
smile-1478,CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1
smile-1479,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO
smile-1480,Cc1cc(N([C@@H]2O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H]2O)S(=O)(=O)c2ccc(N)cc2)no1
smile-1481,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2
smile-1482,CC(=O)Oc1ccccc1C(=O)O
smile-1483,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
smile-1484,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
smile-1485,CNCCC[C@](C#N)(c1ccc(OC)c(OC)c1)C(C)C
smile-1486,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1
smile-1487,NCCc1ccc(O)cc1
smile-1488,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1
smile-1489,CN(C)C(=S)SSC(=S)N(C)C
smile-1490,O=Cc1cccc2ccccc12
smile-1491,OC[C@H]1O[C@@H](n2cnc3c(=S)[nH]cnc32)[C@H](O)[C@@H]1O
smile-1492,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(N=C(O)/C(C)=C\C=C/[C@H](CO)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
smile-1493,Cc1cc(O)c2c(c1)O[C@@]1(C(N)=O)C(=CC=C[C@H]1O)C2=O
smile-1494,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@@H](C)O1
smile-1495,N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21
smile-1496,C=C(C)[C@@H]1CC=C(C)CC1
smile-1497,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1
smile-1498,CCO
smile-1499,NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1
smile-1500,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
smile-1501,CC(C)(C)N[C@@H]1C=CC(c2ccccc2)(c2ccccc2)C1
smile-1502,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
smile-1503,O=C1NC(=O)[C@](C2=C[C@@H](O)[C@@H](O)C=C2)(c2ccccc2)N1
smile-1504,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
smile-1505,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
smile-1506,COC1=C(O)C=CC(C=NNC(=O)C2=CC=NC=C2)=C1
smile-1507,O=C1NC(=O)[C@](C2=C[C@@H]3O[C@H]3C=C2)(c2ccccc2)N1
smile-1508,BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O
smile-1509,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=NC=CC=C12)C1=C(F)C(F)=CC=C1
